20212,AAPL,-1.33,12.74,14.07,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
4189,AMZN,70.17,176.76,106.59,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
4189,AAPL,2.37,12.74,10.37,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
4189,SBER,-0.13,5.88,6.01,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
9742,AAPL,1.07,12.74,11.67,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
9742,AMZN,46.63,176.76,130.13,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
9742,SBER,1.65,5.88,4.23,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
14819,AAPL,1.18,12.74,11.56,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
14819,AMZN,68.30,176.76,108.46,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
14819,SBER,3.51,5.88,2.37,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
7649,SBER,3.16,5.88,2.72,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
7649,AMZN,62.97,176.76,113.79,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
7649,AAPL,2.85,12.74,9.89,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
3105,AAPL,0.76,12.74,11.98,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
3105,SBER,-0.17,5.88,6.05,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
3105,AMZN,25.63,176.76,151.13,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
5551,SBER,-1.16,5.88,7.04,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
5551,AMZN,80.55,176.76,96.21,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
5551,AAPL,5.47,12.74,7.27,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
1171,SBER,3.39,5.88,2.49,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
1171,AAPL,4.41,12.74,8.33,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
1171,AMZN,17.84,176.76,158.92,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
4067,SBER,-0.76,5.88,6.64,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
4067,AMZN,47.24,176.76,129.52,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
4067,AAPL,-1.58,12.74,14.32,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
21063,SBER,4.80,5.88,1.08,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
21063,AMZN,64.84,176.76,111.92,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
21063,AAPL,-0.04,12.74,12.78,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
3380,AAPL,0.19,12.74,12.55,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
3380,SBER,-0.69,5.88,6.57,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
3380,AMZN,18.87,176.76,157.89,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
6691,SBER,3.21,5.88,2.67,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
6691,AAPL,0.92,12.74,11.82,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
6691,AMZN,86.47,176.76,90.29,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
14465,SBER,0.98,5.88,4.90,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
14465,AMZN,19.76,176.76,157.00,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
14465,AAPL,-0.77,12.74,13.51,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
23673,AAPL,3.54,12.74,9.20,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
23673,AMZN,33.40,176.76,143.36,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
23673,SBER,0.71,5.88,5.17,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
4355,SBER,2.94,5.88,2.94,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
4355,AMZN,68.05,176.76,108.71,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
4355,AAPL,2.29,12.74,10.45,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
8277,AMZN,51.11,176.76,125.65,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
8277,AAPL,0.24,12.74,12.50,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
8277,SBER,0.01,5.88,5.87,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
22837,SBER,0.66,5.88,5.22,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
22837,AMZN,11.74,176.76,165.02,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
22837,AAPL,-1.64,12.74,14.38,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
9926,AAPL,5.62,12.74,7.12,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
9926,SBER,0.30,5.88,5.58,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
9926,AMZN,1.59,176.76,175.17,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
17612,SBER,3.51,5.88,2.37,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
17612,AMZN,-41.89,176.76,218.65,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
17612,AAPL,3.33,12.74,9.41,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
10162,SBER,-0.41,5.88,6.29,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
10162,AMZN,8.45,176.76,168.31,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
10162,AAPL,-0.69,12.74,13.43,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
16844,SBER,-0.04,5.88,5.92,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
16844,AMZN,1.19,176.76,175.57,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
16844,AAPL,-0.09,12.74,12.83,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
2027,SBER,3.34,5.88,2.54,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
2027,AAPL,3.05,12.74,9.69,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
2027,AMZN,15.42,176.76,161.34,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
20881,AAPL,3.96,12.74,8.78,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
20881,AMZN,89.74,176.76,87.02,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
20881,SBER,0.71,5.88,5.17,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
18350,SBER,-0.67,5.88,6.55,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
18350,AAPL,-0.22,12.74,12.96,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
18350,AMZN,44.85,176.76,131.91,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
15874,SBER,-0.11,5.88,5.99,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
15874,AAPL,1.49,12.74,11.25,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
15874,AMZN,-57.19,176.76,233.95,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
18689,AAPL,3.70,12.74,9.04,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
18689,SBER,0.24,5.88,5.64,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
18689,AMZN,33.31,176.76,143.45,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
22639,SBER,2.89,5.88,2.99,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
22639,AAPL,3.38,12.74,9.36,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
22639,AMZN,7.09,176.76,169.67,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
19494,AMZN,43.57,176.76,133.19,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
19494,AAPL,2.26,12.74,10.48,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
19494,SBER,-0.14,5.88,6.02,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
16538,SBER,3.07,5.88,2.81,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
16538,AMZN,-8.12,176.76,184.88,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
16538,AAPL,3.04,12.74,9.70,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
11510,AAPL,0.23,12.74,12.51,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
11510,SBER,-2.50,5.88,8.38,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
11510,AMZN,56.72,176.76,120.04,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
20760,SBER,2.91,5.88,2.97,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
20760,AAPL,3.35,12.74,9.39,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
20760,AMZN,2.72,176.76,174.04,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
11995,AMZN,59.83,176.76,116.93,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
11995,AAPL,1.42,12.74,11.32,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
11995,SBER,2.98,5.88,2.90,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
24172,SBER,2.20,5.88,3.68,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
24172,AAPL,3.25,12.74,9.49,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
24172,AMZN,29.93,176.76,146.83,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
12635,AAPL,2.76,12.74,9.98,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
12635,AMZN,4.49,176.76,172.27,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
12635,SBER,0.34,5.88,5.54,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
12846,SBER,2.87,5.88,3.01,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
12846,AMZN,6.67,176.76,170.09,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
12846,AAPL,5.61,12.74,7.13,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
4621,SBER,0.20,5.88,5.68,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
4621,AMZN,27.28,176.76,149.48,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
4621,AAPL,0.50,12.74,12.24,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
17319,AMZN,42.12,176.76,134.64,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
17319,SBER,-0.31,5.88,6.19,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
17319,AAPL,1.44,12.74,11.30,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
17208,SBER,0.14,5.88,5.74,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
17208,AMZN,15.63,176.76,161.13,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
17208,AAPL,0.04,12.74,12.70,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
22501,SBER,1.32,5.88,4.56,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
22501,AAPL,4.73,12.74,8.01,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
22501,AMZN,1.11,176.76,175.65,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
20121,AAPL,2.95,12.74,9.79,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
20121,SBER,3.28,5.88,2.60,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
20121,AMZN,33.43,176.76,143.33,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
24604,SBER,3.44,5.88,2.44,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
24604,AMZN,85.36,176.76,91.40,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
24604,AAPL,3.53,12.74,9.21,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
10340,SBER,2.77,5.88,3.11,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
10340,AMZN,53.21,176.76,123.55,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
10340,AAPL,1.45,12.74,11.29,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
20493,AAPL,3.66,12.74,9.08,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
20493,SBER,1.29,5.88,4.59,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
20493,AMZN,33.67,176.76,143.09,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
24456,AAPL,6.04,12.74,6.70,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
24456,AMZN,-9.32,176.76,186.08,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
24456,SBER,-1.59,5.88,7.47,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
5045,SBER,2.72,5.88,3.16,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
5045,AMZN,63.08,176.76,113.68,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
5045,AAPL,1.19,12.74,11.55,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
16252,SBER,4.75,5.88,1.13,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
16252,AMZN,64.30,176.76,112.46,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
16252,AAPL,-1.81,12.74,14.55,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
13308,SBER,3.71,5.88,2.17,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
13308,AAPL,4.40,12.74,8.34,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
13308,AMZN,9.21,176.76,167.55,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
9690,SBER,2.63,5.88,3.25,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
9690,AMZN,48.00,176.76,128.76,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
9690,AAPL,0.91,12.74,11.83,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
13420,AMZN,20.69,176.76,156.07,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
13420,SBER,-0.25,5.88,6.13,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
13420,AAPL,3.69,12.74,9.05,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
23196,SBER,1.74,5.88,4.14,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
23196,AMZN,79.35,176.76,97.41,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
23196,AAPL,-0.24,12.74,12.98,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
17393,AMZN,-8.25,176.76,185.01,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
17393,SBER,-0.46,5.88,6.34,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
17393,AAPL,-0.26,12.74,13.00,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
5671,AMZN,80.60,176.76,96.16,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
5671,SBER,3.18,5.88,2.70,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
5671,AAPL,4.07,12.74,8.67,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
18800,AMZN,0.84,176.76,175.92,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
18800,SBER,0.18,5.88,5.70,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
18800,AAPL,-1.79,12.74,14.53,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
7787,SBER,-0.46,5.88,6.34,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
7787,AMZN,-13.31,176.76,190.07,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
7787,AAPL,-1.15,12.74,13.89,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
9346,AAPL,3.69,12.74,9.05,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
9346,SBER,1.31,5.88,4.57,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
9346,AMZN,11.06,176.76,165.70,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
9508,AAPL,3.86,12.74,8.88,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
9508,SBER,3.57,5.88,2.31,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
9508,AMZN,78.34,176.76,98.42,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
704,SBER,-0.33,5.88,6.21,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
704,AAPL,3.13,12.74,9.61,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
704,AMZN,28.93,176.76,147.83,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
6680,AAPL,3.19,12.74,9.55,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
6680,AMZN,47.51,176.76,129.25,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
6680,SBER,2.34,5.88,3.54,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
4405,AMZN,93.14,176.76,83.62,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
4405,SBER,-1.68,5.88,7.56,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
4405,AAPL,2.63,12.74,10.11,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
5022,AMZN,49.13,176.76,127.63,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
5022,AAPL,-1.38,12.74,14.12,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
5022,SBER,4.08,5.88,1.80,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
5034,SBER,2.38,5.88,3.50,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
5034,AAPL,2.25,12.74,10.49,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
5034,AMZN,-7.17,176.76,183.93,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
22187,AAPL,-0.21,12.74,12.95,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
22187,AMZN,-1.99,176.76,178.75,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
22187,SBER,0.90,5.88,4.98,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
20610,AAPL,4.28,12.74,8.46,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
20610,AMZN,12.68,176.76,164.08,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
20610,SBER,-0.04,5.88,5.92,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
18853,AMZN,10.80,176.76,165.96,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
18853,SBER,3.17,5.88,2.71,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
18853,AAPL,3.17,12.74,9.57,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
21504,AAPL,3.00,12.74,9.74,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
21504,SBER,-0.08,5.88,5.96,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
21504,AMZN,20.83,176.76,155.93,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
3400,AMZN,7.72,176.76,169.04,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
3400,SBER,0.00,5.88,5.88,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
3400,AAPL,2.46,12.74,10.28,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
20671,AMZN,32.18,176.76,144.58,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
20671,SBER,1.38,5.88,4.50,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
20671,AAPL,1.30,12.74,11.44,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
24032,AAPL,5.41,12.74,7.33,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
24032,AMZN,34.24,176.76,142.52,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
24032,SBER,-0.28,5.88,6.16,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
1668,AAPL,2.53,12.74,10.21,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
1668,SBER,-1.99,5.88,7.87,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
1668,AMZN,14.61,176.76,162.15,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
17848,SBER,1.93,5.88,3.95,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
17848,AAPL,1.34,12.74,11.40,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
17848,AMZN,0.80,176.76,175.96,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
2554,AAPL,5.23,12.74,7.51,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
2554,SBER,1.10,5.88,4.78,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
2554,AMZN,22.45,176.76,154.31,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
23977,AAPL,2.70,12.74,10.04,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
23977,SBER,-0.07,5.88,5.95,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
23977,AMZN,3.30,176.76,173.46,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
14361,SBER,-0.98,5.88,6.86,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
14361,AAPL,1.00,12.74,11.74,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
14361,AMZN,13.55,176.76,163.21,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
6576,AMZN,69.51,176.76,107.25,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
6576,SBER,-2.01,5.88,7.89,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
6576,AAPL,3.75,12.74,8.99,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
6910,AAPL,6.21,12.74,6.53,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
6910,AMZN,45.44,176.76,131.32,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
6910,SBER,-0.04,5.88,5.92,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
8701,AAPL,3.09,12.74,9.65,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
8701,AMZN,31.42,176.76,145.34,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
8701,SBER,2.68,5.88,3.20,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
16175,AAPL,1.07,12.74,11.67,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
16175,AMZN,21.33,176.76,155.43,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
16175,SBER,2.66,5.88,3.22,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
10458,AMZN,96.89,176.76,79.87,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
10458,SBER,4.11,5.88,1.77,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
10458,AAPL,-1.25,12.74,13.99,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
16381,AAPL,5.81,12.74,6.93,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
16381,AMZN,10.50,176.76,166.26,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
16381,SBER,2.00,5.88,3.88,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
3085,AMZN,61.68,176.76,115.08,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
3085,SBER,4.22,5.88,1.66,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
3085,AAPL,0.80,12.74,11.94,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
22706,SBER,-0.03,5.88,5.91,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
22706,AMZN,14.86,176.76,161.90,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
22706,AAPL,-0.34,12.74,13.08,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
22958,AMZN,64.22,176.76,112.54,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
22958,AAPL,0.68,12.74,12.06,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
22958,SBER,0.76,5.88,5.12,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
10624,AMZN,61.63,176.76,115.13,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
10624,AAPL,-0.48,12.74,13.22,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
10624,SBER,-0.10,5.88,5.98,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
21241,SBER,-0.26,5.88,6.14,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
21241,AAPL,7.68,12.74,5.06,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
21241,AMZN,69.78,176.76,106.98,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
19814,AAPL,4.07,12.74,8.67,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
19814,SBER,1.39,5.88,4.49,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
19814,AMZN,-4.70,176.76,181.46,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
18263,AAPL,0.78,12.74,11.96,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
18263,SBER,-0.11,5.88,5.99,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
18263,AMZN,85.94,176.76,90.82,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
17999,AAPL,6.55,12.74,6.19,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
17999,SBER,3.12,5.88,2.76,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
17999,AMZN,85.35,176.76,91.41,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
18364,SBER,-1.14,5.88,7.02,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
18364,AAPL,0.17,12.74,12.57,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
18364,AMZN,-66.76,176.76,243.52,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
13161,SBER,-0.38,5.88,6.26,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
13161,AAPL,2.09,12.74,10.65,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
13161,AMZN,12.40,176.76,164.36,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
14803,SBER,-0.20,5.88,6.08,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
14803,AAPL,2.94,12.74,9.80,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
14803,AMZN,58.45,176.76,118.31,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
1294,SBER,0.29,5.88,5.59,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
1294,AAPL,3.25,12.74,9.49,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
1294,AMZN,-74.68,176.76,251.44,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
20103,AAPL,1.49,12.74,11.25,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
20103,AMZN,-10.68,176.76,187.44,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
20103,SBER,2.85,5.88,3.03,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
18938,AAPL,0.18,12.74,12.56,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
18938,SBER,3.24,5.88,2.64,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
18938,AMZN,-9.64,176.76,186.40,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
8515,SBER,-1.62,5.88,7.50,2019-01-31T11:45:00Z,2019-01-30T15:15:00Z
8515,AAPL,1.70,12.74,11.04,2019-01-31T16:55:00Z,2019-01-30T07:00:00Z
8515,AMZN,22.79,176.76,153.97,2019-01-31T21:00:00Z,2019-01-30T07:05:00Z
